1,https://trial-eum-clientnsv4-s.akamaihd.net/eum/getdns.txt?c=pxmjk97if,trial-eum-clientnsv4-s.akamaihd.net,-1,-0.000976563,x-unknown
2,https://minar6qx2eticxmt7rlq-pxmjk9-dd4f463ec-clientnsv4-s.akamaihd.net/eum/results.txt,minar6qx2eticxmt7rlq-pxmjk9-dd4f463ec-clientnsv4-s.akamaihd.net,-1,-0.000976563,text/plain
3,https://trial-eum-clienttons-s.akamaihd.net/eum/getdns.txt?c=pxmjk97if,trial-eum-clienttons-s.akamaihd.net,-1,-0.000976563,x-unknown
4,https://98-26-8-250_s-23-6-117-10_ts-1569979479-clienttons-s.akamaihd.net/eum/results.txt,98-26-8-250_s-23-6-117-10_ts-1569979479-clienttons-s.akamaihd.net,-1,-0.000976563,text/plain
5,https://slimages.macysassets.com/is/image/McomMedia/media/092519_PROMO_HOME_SALESTWD_SAVINGS_WEDS_HOMEPAGE_102_07_1374912.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0,image/webp
6,https://slimages.macysassets.com/is/image/McomMedia/media/093019_PROMO_LPOS_HOMEPAGE_102_02_1378438.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0,image/webp
7,https://slimages.macysassets.com/is/image/McomMedia/media/093019_PROMO_LPOS_HOMEPAGE_103_01_1375475.jpg?scl=1&fmt=webp&wid=1600,slimages.macysassets.com,0,0,image/webp
8,https://slimages.macysassets.com/is/image/McomMedia/media/093019_PROMO_LPOS_HOMEPAGE_103_01_1375695.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0,image/webp
9,https://slimages.macysassets.com/is/image/McomMedia/media/093019_PROMO_LPOS_HOMEPAGE_103_09_1375703.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0,image/webp
10,https://slimages.macysassets.com/is/image/McomMedia/media/093019_PROMO_LPOS_HOMEPAGE_103_03_1375697.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0,image/webp
11,https://slimages.macysassets.com/is/image/McomMedia/media/093019_PROMO_LPOS_HOMEPAGE_103_04_1375698.jpg?scl=1&fmt=webp&wid=397,slimages.macysassets.com,0,0,image/webp
12,https://pixel.mathtag.com/misc/img?mop_seq=0:10&mt_cb=975330&mop_top=,pixel.mathtag.com,43,0.041992188,image/gif
13,https://ut.ra.linksynergy.com/t?tp=pv&tsq=&sid=112046&uid=1569979514336.367213815.828598.112046.1700957955.1&jsv=b.3.001%3Ac.3.001%3As.3.001&uts=1&tfs=1019721&uvc=1&pgc=2&lig=2&tpd=%7C&tvd=%3A&prtcl=https%3A&ppth=%2F&pgn=&sby=www.macys.com&sus=0&gdpr=00e0%3A9222b5b1-4a24-453d-b875-19cd3ffa579f&chn=1&rmch=ra,ut.ra.linksynergy.com,-1,-0.000976563,image/gif
14,https://load77.exelator.com/pixel.gif,load77.exelator.com,-1,-0.000976563,image/gif
15,https://idsync.rlcdn.com/361087.gif?partner_uid=65d15d93-f97c-4e00-ba6a-00d992a355aa,idsync.rlcdn.com,-1,-0.000976563,x-unknown
16,https://cm.g.doubleclick.net/pixel?google_nid=mediamath_dmp&google_cm,cm.g.doubleclick.net,-1,-0.000976563,text/html
17,https://pippio.com/api/sync?pid=5324&it=1&iv=678ccf09594fca1176519f7cc461b27f222d07ede704267329b199b7197ed409791426b5417dce21&_=2,pippio.com,-1,-0.000976563,x-unknown
18,https://pixel.mathtag.com/sync/img?mt_exid=10074&google_gid=CAESEE1uTBxBUwabneSetOeLrhc&google_cver=1,pixel.mathtag.com,43,0.041992188,image/gif
19,https://cm.g.doubleclick.net/pixel?google_nid=pippio_dmp&google_cm&google_no_sc&m=CMwpElsKVwgBEJInGlA2NzhjY2YwOTU5NGZjYTExNzY1MTlmN2NjNDYxYjI3ZjIyMmQwN2VkZTcwNDI2NzMyOWIxOTliNzE5N2VkNDA5NzkxNDI2YjU0MTdkY2UyMRAAGgwI2fjP7AUSBAgCEABCAEoA,cm.g.doubleclick.net,-1,-0.000976563,text/html
20,https://pippio.com/api/sync/ddp?pid=2&m=CMwpElsKVwgBEJInGlA2NzhjY2YwOTU5NGZjYTExNzY1MTlmN2NjNDYxYjI3ZjIyMmQwN2VkZTcwNDI2NzMyOWIxOTliNzE5N2VkNDA5NzkxNDI2YjU0MTdkY2UyMRAAGgwI2fjP7AUSBAgCEABCAEoA&google_gid=CAESEFgVpAaNF6jCCSzjEw3-I7A&google_cver=1,pippio.com,-1,-0.000976563,x-unknown
21,https://tags.rd.linksynergy.com/rcs?ns=lr&uid3=,tags.rd.linksynergy.com,-1,-0.000976563,text/html
22,https://idsync.rlcdn.com/458249.gif?partner_uid=2699ccbf-24bf-484a-a5ac-36463d76f596,idsync.rlcdn.com,-1,-0.000976563,image/gif
23,https://173c5b0f.akstat.io/,173c5b0f.akstat.io,-1,-0.000976563,image/gif
24,https://tr7.smarterhq.io/app1/SmarterHandler.ashx?r=142692623&i=1hq2gyghbt-1437&modalc=637055761535534854^96b42919-b3e4-e911-818e-85973ea53bea^97b42919-b3e4-e911-818e-85973ea53bea^0^98.26.8.250&cb=_smtr.postprocess&code=to&bv=2.7.15&utc=240&pt=5&href=https%3A%2F%2Fwww.macys.com%2F&hostn=www.macys.com&pathn=%2F,tr7.smarterhq.io,-1,-0.000976563,text/javascript
25,https://pixel.tapad.com/idsync/ex/receive?partner_id=2989&partner_device_id=65d15d93-f97c-4e00-ba6a-00d992a355aa,pixel.tapad.com,-1,-0.000976563,x-unknown
26,https://loadm.exelator.com/load/?p=204&g=101&buid=65d15d93-f97c-4e00-ba6a-00d992a355aa&j=0,loadm.exelator.com,-1,-0.000976563,image/gif
27,https://sync.go.sonobi.com/us.gif?nw=mediamath&nuid=65d15d93-f97c-4e00-ba6a-00d992a355aa,sync.go.sonobi.com,-1,-0.000976563,image/gif
28,https://ce.lijit.com/merge?pid=3&3pid=65d15d93-f97c-4e00-ba6a-00d992a355aa,ce.lijit.com,-1,-0.000976563,x-unknown
29,https://sync.search.spotxchange.com/partner?adv_id=6653&uid=65d15d93-f97c-4e00-ba6a-00d992a355aa,sync.search.spotxchange.com,-1,-0.000976563,x-unknown
30,https://px.powerlinks.com/user/sync/dsps?userId=65d15d93-f97c-4e00-ba6a-00d992a355aa&sourceId=aa4e7548-789b-4df8-a72f-d951a5b206eb,px.powerlinks.com,-1,-0.000976563,image/gif
31,https://x.dlx.addthis.com/e/media_math_sync?na_exid=65d15d93-f97c-4e00-ba6a-00d992a355aa,x.dlx.addthis.com,-1,-0.000976563,image/gif
32,https://pixel.advertising.com/ups/55938/sync?uid=65d15d93-f97c-4e00-ba6a-00d992a355aa&_origin=1,pixel.advertising.com,-1,-0.000976563,x-unknown
33,https://pixel.mathtag.com/misc/img?mop_seq=10:10&mt_cb=306949&check=65d15d93-f97c-4e00-ba6a-00d992a355aa&mop_top=10017:1568926998|10074:1568926998|10072:1568926998|10008:1568926998|42:1568926998|17:1568926998|30:1568926998|66:1568926998|10011:1568926998|21:1568926998|,pixel.mathtag.com,43,0.041992188,image/gif
34,https://load77.exelator.com/pixel.gif,load77.exelator.com,0,0,image/gif
35,https://match.adsrvr.org/track/cmf/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=196a8145-e4b3-11e9-94e0-aefc23ff60a6%252C&gdpr=0&gdpr_consent=,match.adsrvr.org,-1,-0.000976563,text/html
36,https://ups.analytics.yahoo.com/ups/55938/sync?uid=65d15d93-f97c-4e00-ba6a-00d992a355aa&_origin=1&apid=UP50ae064a-58f3-11e9-ac98-0e517019cbda,ups.analytics.yahoo.com,-1,-0.000976563,text/plain
37,https://sync.search.spotxchange.com/partner?adv_id=6653&uid=65d15d93-f97c-4e00-ba6a-00d992a355aa&__user_check__=1&sync_id=69ae20a9-e4b3-11e9-af82-1181649a1203,sync.search.spotxchange.com,-1,-0.000976563,text/plain
38,https://ce.lijit.com/merge?pid=3&3pid=65d15d93-f97c-4e00-ba6a-00d992a355aa&dnr=1,ce.lijit.com,-1,-0.000976563,image/gif
39,https://pixel.tapad.com/idsync/ex/receive?partner_id=1830&partner_device_id=77bd0202-221f-43f0-8066-dbc2b3411dbb&ttd_puid=196a8145-e4b3-11e9-94e0-aefc23ff60a6%2C,pixel.tapad.com,-1,-0.000976563,image/png
40,https://pixel.mathtag.com/misc/img?mop_seq=10:10&mt_cb=306949&check=65d15d93-f97c-4e00-ba6a-00d992a355aa&mop_top=10017:1568926998|10074:1568926998|10072:1568926998|10008:1568926998|42:1568926998|17:1568926998|30:1568926998|66:1568926998|10011:1568926998|21:1568926998|&final&timings=0:894|10074:131|10017:618|10008:81|0:136|10011:164|42:169|17:248|10072:326|66:1526|&errors=21:277|30:1198|,pixel.mathtag.com,43,0.041992188,image/gif
41,https://uscollector.tealeaf.ibmcloud.com/collector/collectorPost,uscollector.tealeaf.ibmcloud.com,-1,-0.000976563,application/json
42,https://aax-us-east.amazon-adsystem.com/e/dtb/admi?b=ItgbRVgmgoX1AdT1oEJNp7UAAAFtihLQnQEAAAxXAXgB2d0&rnd=3995054288611569979719125&pp=3w6ygw&p=9az1fk,aax-us-east.amazon-adsystem.com,4676,4.56640625,text/html
